SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
54.85309955,4.068238852,45.8052963,29.18248047,25.94090691,99.63907226,12.50503502,Fast,97.498993,Li-ion,867,Model B,2
47.70329046,3.959535025,92.75779222,26.06571782,16.74893004,79.54148016,10.31690709,Fast,97.93661858,LiFePO4,820,Model C,1
92.3361311,3.589667022,99.39295139,38.65109757,22.54726354,108.6595442,15.60432345,Normal,96.87913531,Li-ion,826,Model C,2
42.61545092,3.736787254,14.04201691,22.37287531,23.27033061,61.09425524,8.340604248,Fast,98.33187915,LiFePO4,985,Model A,1
62.25295153,4.149658548,78.49071311,38.67498846,15.79622879,80.43044198,11.74893383,Fast,97.65021323,Li-ion,711,Model A,2
66.90378591,3.657230928,43.45516598,33.67732904,20.47976199,83.00186806,11.94587809,Normal,97.61082438,Li-ion,660,Model B,2
11.17850109,3.760516917,45.32123676,30.63144305,34.11298935,61.73829418,7.235355056,Slow,98.55292899,LiFePO4,300,Model B,1
69.71836348,3.802453818,77.8838476,20.65318122,34.07265216,34.43120437,7.387844266,Normal,98.52243115,Li-ion,357,Model A,0
26.02323702,3.807583493,92.65837889,29.51192384,22.04654109,29.35594069,5.223086434,Fast,98.95538271,LiFePO4,579,Model C,0
96.49632857,3.929057708,95.58357351,28.1549621,15.86200218,21.66715506,8.038160789,Normal,98.39236784,LiFePO4,987,Model A,0
23.3796455,4.160153086,61.94103274,23.22437624,18.58189879,107.3534264,11.27631996,Fast,97.74473601,LiFePO4,277,Model B,2
47.31617114,3.668484898,42.14090434,33.12819207,22.84435587,43.64749122,7.659509096,Fast,98.46809818,Li-ion,856,Model B,1
17.68147013,3.585050963,80.87941773,39.42301815,33.95559396,41.15067493,6.284447324,Normal,98.74311054,Li-ion,222,Model A,1
99.71868267,3.638229343,32.59012449,31.24377622,17.82398127,93.60354004,14.34841795,Fast,97.13031641,Li-ion,441,Model A,2
55.19755093,4.12084743,60.7666626,34.29506553,30.27031687,52.00161131,8.808098432,Slow,98.23838031,LiFePO4,270,Model A,1
63.58465156,3.952067569,42.27206154,21.36900905,17.17365079,70.60446924,10.1313888,Fast,97.97372224,LiFePO4,944,Model B,1
16.03688296,3.700134752,69.09679663,28.35333992,34.62515155,36.25110653,5.240436688,Normal,98.95191266,Li-ion,747,Model C,0
77.49644234,4.071162857,31.63590216,22.3271697,22.63232998,115.9745721,14.65572828,Slow,97.06885434,Li-ion,158,Model A,2
28.89150338,4.102958997,27.24336512,32.25591671,30.50469078,105.15814,11.82054934,Slow,97.63589013,LiFePO4,804,Model B,2
90.82488605,4.092560037,92.6415178,38.76964316,21.85182166,106.3789623,15.34463999,Fast,96.931072,Li-ion,564,Model B,2
28.46256764,4.143248574,19.16233147,33.23555465,27.55337754,60.67737486,8.141354019,Normal,98.3717292,LiFePO4,879,Model B,1
27.16189486,3.676568714,55.5362117,21.53606097,18.84032169,96.23612137,10.45457457,Fast,97.90908509,Li-ion,359,Model A,2
13.28947011,4.02852935,29.87675047,27.0933241,17.92042039,34.38761554,4.884774339,Fast,99.02304513,LiFePO4,472,Model A,0
52.48602506,3.822377648,13.5036967,31.01326759,33.76128279,20.86190026,5.913456321,Normal,98.81730874,Li-ion,194,Model C,0
60.83570199,4.089398987,13.24169365,28.06415512,33.35294556,21.99729326,6.278100627,Normal,98.74437987,Li-ion,224,Model B,0
15.91377755,4.009943474,25.76995949,36.67288021,32.7493788,78.66017374,9.184347366,Fast,98.16313053,LiFePO4,140,Model A,1
79.7974855,4.043513213,88.00933191,36.29342009,27.508669,65.53949052,11.26616949,Slow,97.7467661,LiFePO4,990,Model B,1
50.79599513,3.959313286,35.42308696,32.2366204,31.16536422,71.80153489,10.13509202,Fast,97.9729816,LiFePO4,353,Model B,1
57.19512424,3.624200139,95.54132535,27.4691589,16.38073874,20.74631404,5.962073661,Slow,98.80758527,Li-ion,106,Model C,0
49.66864722,3.881518843,62.34600637,25.10672748,21.69578084,62.26866197,8.927823899,Fast,98.21443522,LiFePO4,570,Model A,1
46.06867548,4.189268818,49.29527708,22.11748636,21.2740625,91.80681612,11.0598761,Normal,97.78802478,LiFePO4,827,Model A,2
60.36762982,4.156171647,62.20799512,27.09795367,27.71290644,64.2693702,9.729060024,Slow,98.054188,Li-ion,610,Model B,1
23.97162213,3.530221615,56.50285467,28.26345034,22.11915547,93.22192063,10.38024701,Normal,97.9239506,LiFePO4,680,Model B,2
26.37353174,3.615370371,78.28986284,33.5164585,17.97013563,43.30189644,6.602990882,Normal,98.67940182,LiFePO4,168,Model C,1
87.56070589,3.592210141,35.42464594,33.16319649,26.92934151,101.3142004,14.47904516,Normal,97.10419097,LiFePO4,180,Model C,2
95.15039159,4.008185937,41.77453524,21.40216279,31.28767841,78.84312405,12.39788806,Normal,97.52042239,Li-ion,641,Model C,1
43.59783847,4.072449731,90.46848723,27.90518631,22.64246989,41.07630994,6.998177067,Normal,98.60036459,Li-ion,684,Model C,1
34.36702058,3.649457956,95.18108618,23.63557734,17.6453743,43.67204759,6.539467195,Fast,98.69210656,Li-ion,361,Model C,1
67.95995889,3.854096885,90.33024047,23.13625411,18.93376395,82.80304646,11.45506452,Slow,97.7089871,LiFePO4,188,Model C,2
46.7860754,4.08849212,47.75031946,36.54604299,19.7496661,102.9939593,12.74943586,Fast,97.45011283,Li-ion,307,Model B,2
12.28477201,4.012961081,80.23289527,20.83830433,20.99795186,61.5627782,6.786385334,Fast,98.64272293,LiFePO4,312,Model C,1
24.05373376,3.879566044,52.870216,28.38365752,27.85590141,45.83004291,6.441039807,Fast,98.71179204,LiFePO4,933,Model B,1
74.4375006,3.913243383,54.77858669,23.36407312,27.01890969,106.7011607,13.78184208,Normal,97.24363158,LiFePO4,365,Model B,2
69.30315477,3.855852383,28.42120982,37.58660431,28.92159723,86.92682918,12.58839039,Fast,97.48232192,Li-ion,392,Model A,2
12.43863933,3.708283916,63.20172729,31.14081027,22.25003969,64.80854873,7.579684874,Slow,98.48406303,Li-ion,306,Model B,1
29.97749457,3.895515395,26.7522308,24.62761273,31.47995304,68.79001953,8.462756992,Fast,98.3074486,LiFePO4,432,Model B,1
30.79673169,3.982219711,39.84082292,30.04854574,19.08175322,40.42564679,6.411067771,Normal,98.71778645,LiFePO4,176,Model C,1
70.47034692,4.111326041,86.95271815,34.62972719,24.38081495,82.68026301,12.14502562,Slow,97.57099488,Li-ion,387,Model B,2
11.7739484,3.945403948,28.63682283,39.16236018,31.01877443,55.87425105,7.203003017,Slow,98.5593994,Li-ion,146,Model C,1
19.36977238,4.032785076,16.40424567,24.40892008,18.60317295,119.5645177,12.15264443,Slow,97.56947111,Li-ion,721,Model C,2
81.99244768,3.612050144,16.21068334,37.72363544,17.19726227,68.01835153,11.65400012,Slow,97.66919998,LiFePO4,299,Model C,1
26.06901958,3.823090232,94.67060685,38.68608228,32.67367935,68.58856062,8.953468478,Fast,98.2093063,Li-ion,526,Model A,1
68.74714971,3.506532134,55.62283942,38.32841089,21.85859326,76.58517874,11.73587626,Normal,97.65282475,Li-ion,309,Model C,1
31.43645029,3.672675205,46.84708646,32.70828714,28.6774025,111.6756003,12.5135369,Slow,97.49729262,Li-ion,987,Model B,2
18.94972535,4.008523201,82.97907229,32.59641309,15.50697209,100.08181,10.91745775,Slow,97.81650845,LiFePO4,519,Model C,2
31.88549719,4.194266966,85.22433351,28.06421266,28.80093777,65.11300698,8.423569408,Normal,98.31528612,Li-ion,253,Model C,1
75.00402387,3.56942467,39.89719298,35.04795765,21.32202623,91.8699266,13.15842629,Fast,97.36831474,LiFePO4,621,Model C,2
87.01268213,3.781046021,72.42562517,30.62588037,16.11481707,78.62354988,12.43389061,Slow,97.51322188,LiFePO4,514,Model A,1
84.71978781,4.060049678,79.40105343,33.54876142,27.19625523,69.23670487,11.68315287,Fast,97.66336943,LiFePO4,452,Model B,1
45.74651767,3.642824944,68.91856182,28.56915808,19.81607632,39.23157728,6.985081894,Fast,98.60298362,Li-ion,256,Model A,0
70.12766229,3.888559465,23.64355673,34.62992928,22.73614484,66.39362635,10.77068177,Fast,97.84586365,Li-ion,360,Model B,1
28.44858659,4.013149907,88.82947752,36.48943035,16.61161625,44.5818587,6.962055739,Fast,98.60758885,Li-ion,176,Model A,1
36.38329572,3.931189815,58.51850975,22.92872513,17.94326502,111.484215,12.25595229,Slow,97.54880954,LiFePO4,868,Model B,2
90.67022367,3.631617314,35.42251837,36.65859431,20.95954471,53.54068135,10.82816434,Slow,97.83436713,Li-ion,587,Model A,1
11.17017312,3.748769198,48.27053669,30.80593064,16.79519001,115.2264015,11.70100531,Fast,97.65979894,LiFePO4,230,Model C,2
17.69576778,4.048654249,13.38139814,36.89331818,33.21652529,73.30552901,8.838248382,Fast,98.23235032,Li-ion,678,Model A,1
28.70976296,3.88795856,21.50801211,28.62603413,15.12094086,83.15443787,9.796326343,Normal,98.04073473,Li-ion,554,Model A,2
12.38789835,3.503660729,78.89920755,27.58080971,24.67720438,74.29404445,8.189605774,Normal,98.36207885,Li-ion,839,Model C,1
26.32918916,4.032693532,10.00104713,38.30121465,17.46494916,32.9380617,5.976358665,Normal,98.80472827,Li-ion,262,Model C,0
62.47374049,3.524717948,47.49092456,25.02338535,21.15358179,57.5821219,9.17336645,Slow,98.16532671,LiFePO4,114,Model B,1
47.92820955,4.022013648,57.0259163,36.88424651,33.5211912,29.91461123,6.733507072,Normal,98.65329859,LiFePO4,331,Model B,0
90.340454,3.641736392,14.9170978,29.68041145,18.23389107,82.29540442,12.85899364,Slow,97.42820127,LiFePO4,294,Model B,2
83.56992056,4.170651436,97.57703467,30.28190885,34.31664639,64.68741952,11.08320976,Slow,97.78335805,LiFePO4,960,Model A,1
40.76356165,3.757558526,30.35127981,26.16936563,19.11588754,97.79849716,11.49652113,Slow,97.70069577,Li-ion,641,Model B,2
33.34810901,3.728852131,37.37788477,31.46084401,29.83132217,42.0470481,6.744368326,Slow,98.65112633,LiFePO4,458,Model A,1
44.17231674,3.604221635,37.3548261,26.50422393,25.9335453,36.45660584,6.57187752,Normal,98.6856245,LiFePO4,949,Model A,0
63.12654483,3.713922951,30.73749959,20.78538828,32.68957455,60.6332231,9.248365247,Fast,98.15032695,LiFePO4,430,Model B,1
34.12572767,4.113655533,10.13264399,25.43997211,26.07986511,112.6585383,12.36649652,Fast,97.5267007,Li-ion,526,Model B,2
66.17340171,4.197434036,75.64103147,20.12758087,25.69118438,91.0421815,11.90189759,Fast,97.61962048,LiFePO4,596,Model A,2
46.8470487,3.757816671,97.01609498,39.56709574,18.90916001,61.89236248,9.478404095,Normal,98.10431918,LiFePO4,927,Model C,1
59.68424628,3.814027442,30.1864135,39.3149442,18.32458724,71.72721698,10.9272276,Fast,97.81455448,Li-ion,585,Model C,1
49.25138762,4.005449657,69.67424726,27.90310595,33.32978302,28.42130112,6.226166438,Normal,98.75476671,Li-ion,907,Model A,0
36.50191836,4.120337046,76.77066943,34.56741709,21.55676398,118.4575896,13.42493258,Normal,97.31501348,LiFePO4,548,Model B,2
95.36079763,3.915131034,86.35828412,26.91612197,22.4416451,86.64073047,13.33390685,Normal,97.33321863,LiFePO4,512,Model A,2
78.72452147,3.774067989,48.03662773,33.42186314,30.19647317,48.54040685,9.652353135,Fast,98.06952937,Li-ion,429,Model A,1
22.61018582,3.788835289,37.26378151,36.10860086,21.77646965,78.58083942,9.484342619,Fast,98.10313148,LiFePO4,831,Model B,1
88.16211783,3.986932703,39.27656206,38.93512489,34.04124893,30.94823661,8.933881853,Fast,98.21322363,Li-ion,988,Model C,0
53.86880784,3.502252785,74.13591998,28.00424552,29.75855538,116.5836669,13.80895824,Slow,97.23820835,LiFePO4,246,Model A,2
90.50970042,3.933712536,83.51015199,35.66595966,26.94858485,37.47849879,9.431991236,Normal,98.11360175,LiFePO4,358,Model C,0
81.98697304,3.748845107,26.3452571,25.31856901,32.61790321,84.80303181,12.43219642,Slow,97.51356072,LiFePO4,391,Model C,2
48.2692154,4.055938132,43.38469073,39.80664608,15.99211817,44.54544625,8.115913595,Normal,98.37681728,LiFePO4,910,Model B,1
12.02223775,3.565093448,91.17461771,20.51539198,20.14125384,91.75613826,9.273226342,Fast,98.14535473,LiFePO4,242,Model A,2
34.18096234,3.911741587,82.60241677,32.07057613,24.30072668,97.68213672,11.45275498,Normal,97.709449,Li-ion,846,Model A,2
58.74707932,3.836681023,98.63725625,33.19011963,19.53957079,87.34197289,11.87535769,Normal,97.62492846,Li-ion,726,Model C,2
67.01303978,3.949627868,77.88234337,33.76091114,29.87810375,81.44994603,11.82619305,Slow,97.63476139,LiFePO4,464,Model C,2
33.20989169,3.545397516,45.38756809,22.40775158,33.38416062,109.2469094,11.88479128,Normal,97.62304174,LiFePO4,189,Model B,2
22.54204667,3.905988651,63.15740506,38.77059567,23.4754024,27.8626711,5.387521375,Fast,98.92249572,LiFePO4,819,Model C,0
85.14372131,3.893039212,69.49128288,23.62366558,21.842652,53.09147658,9.862659059,Normal,98.02746819,Li-ion,263,Model B,1
98.59619626,3.892462066,17.06102347,32.45506806,34.23101464,44.82874796,10.28829221,Normal,97.94234156,Li-ion,580,Model A,1
57.31211641,3.922441367,59.00472632,24.45352158,23.89704866,118.8013962,13.98839825,Normal,97.20232035,Li-ion,183,Model B,2
25.45113573,3.973527556,73.83887456,26.14432834,24.78096801,58.93897797,7.491354701,Slow,98.50172906,Li-ion,176,Model C,1
34.50765939,4.0634923,25.05891736,30.92917083,22.03299745,93.26126992,11.043614,Normal,97.7912772,Li-ion,772,Model A,2
11.65516089,3.688874504,80.25685457,28.34386837,33.19096946,88.47251639,9.372661162,Normal,98.12546777,Li-ion,616,Model B,2
92.28689259,4.077534587,62.53955025,23.20451202,26.37910967,41.20812375,9.208580543,Slow,98.15828389,Li-ion,584,Model A,1
20.59759746,3.848778978,95.69996071,23.41872805,30.24349174,43.89976802,5.859130277,Slow,98.82817394,Li-ion,689,Model B,1
61.8864828,3.553940795,13.81800684,28.36289576,31.23613437,48.12845636,8.523173624,Slow,98.29536528,LiFePO4,702,Model C,1
34.66496986,3.54098565,33.87935238,35.14565957,21.83698084,61.11272783,8.58325879,Slow,98.28334824,Li-ion,698,Model C,1
59.87602023,3.733966823,64.13984914,37.95929294,23.67388663,43.43250657,8.511141205,Fast,98.29777176,Li-ion,881,Model A,1
68.62783495,4.049427884,36.6903921,21.68255325,31.96943549,21.96514827,6.345948433,Fast,98.73081031,Li-ion,203,Model A,0
84.67676233,3.995376654,74.29817477,27.86207815,22.26510703,107.9393057,14.62188416,Normal,97.07562317,Li-ion,551,Model A,2
28.57791446,4.052030475,78.31047543,22.00491127,30.87870267,116.5609831,12.24255655,Fast,97.55148869,LiFePO4,586,Model B,2
10.98962458,3.86208834,19.22643677,20.33184961,33.81984645,54.1570387,6.079160268,Normal,98.78416795,Li-ion,438,Model C,1
22.31970671,3.808139299,56.24690178,33.23437365,27.46420746,53.85068794,7.265261346,Fast,98.54694773,LiFePO4,786,Model A,1
91.00167777,3.603216769,55.80015,32.04898884,29.83254575,20.70918128,7.878298437,Slow,98.42434031,LiFePO4,665,Model A,0
88.65010698,3.729734928,43.23526932,23.26038228,31.10194624,88.02506883,12.93094687,Slow,97.41381063,LiFePO4,999,Model A,2
63.7671792,3.803813556,93.96323763,24.67625666,31.90079298,102.5439896,12.96750426,Fast,97.40649915,Li-ion,577,Model B,2
64.04651744,3.562020301,84.47556879,20.47415507,22.90106676,34.66083004,7.114436129,Fast,98.57711277,Li-ion,822,Model A,0
69.85330071,3.654428367,72.74884437,36.69894411,16.02526918,35.96663494,8.324831819,Normal,98.33503364,Li-ion,706,Model A,0
25.78341508,3.918757706,74.28939722,39.49381192,23.03752542,99.008325,11.5145551,Normal,97.69708898,LiFePO4,322,Model B,2
92.29707513,4.01496418,51.55445294,22.70919074,28.4751246,81.62907484,12.5527362,Normal,97.48945276,LiFePO4,108,Model B,2
47.68934724,4.198843258,92.8895069,24.62950428,24.00700772,24.48605576,5.656447223,Slow,98.86871056,LiFePO4,152,Model A,0
44.48246754,4.153179332,72.51358845,37.36819048,29.97926302,82.25469905,10.94709115,Slow,97.81058177,LiFePO4,176,Model A,2
56.70259348,3.94979564,75.60829555,38.52927596,22.13964859,50.89177228,9.002574495,Slow,98.1994851,Li-ion,817,Model B,1
14.22693701,3.794873637,87.55218134,28.39254766,27.69488282,56.87251555,6.870350529,Slow,98.62592989,Li-ion,602,Model C,1
24.96550319,3.945324155,34.66644304,21.01244945,18.7283961,96.97314183,10.37999278,Normal,97.92400144,Li-ion,415,Model B,2
76.42302548,4.049956133,82.63638135,20.78783667,29.98738873,101.0935193,13.28500305,Slow,97.34299939,LiFePO4,913,Model C,2
17.45188011,3.582835334,27.57165427,31.47899732,25.91391938,60.03566268,7.449515762,Slow,98.51009685,LiFePO4,921,Model A,1
64.28368985,3.786933423,41.0807757,27.85790218,19.08128777,114.7152936,14.1666874,Slow,97.16666252,Li-ion,941,Model A,2
32.08141987,4.0878616,40.20494088,20.57304855,20.83822347,60.6462718,7.686579404,Slow,98.46268412,Li-ion,723,Model C,1
45.03660526,3.768683066,98.06729216,31.66504785,29.97217417,97.18360352,11.93371628,Fast,97.61325674,LiFePO4,962,Model B,2
35.98243631,3.90031059,87.08835014,20.22605073,24.65202471,68.38772646,8.509401557,Normal,98.29811969,Li-ion,264,Model A,1
42.01054448,3.911438553,73.10528754,35.74743916,19.32062881,109.7532327,13.0340019,Normal,97.39319962,Li-ion,378,Model C,2
74.71413147,3.629133377,75.43510855,26.12865645,34.34542381,110.7761244,14.27348309,Slow,97.14530338,LiFePO4,126,Model B,2
36.74095441,3.753564809,60.5865515,20.80516006,29.3025004,28.74168079,5.272445789,Fast,98.94551084,LiFePO4,169,Model C,0
60.97641763,3.734157902,95.23816004,31.76704442,34.14269665,113.6493331,14.10795086,Normal,97.17840983,LiFePO4,317,Model B,2
52.8445362,3.518337696,54.66328776,27.95368829,23.54210091,102.5534842,12.5860349,Normal,97.48279302,Li-ion,464,Model B,2
69.73040488,3.516934235,44.24659389,39.47600827,24.50200681,99.13107143,13.72124328,Slow,97.25575134,LiFePO4,800,Model B,2
94.31467654,4.082187931,24.67318032,30.88397325,32.95910432,40.09113397,9.60086032,Slow,98.07982794,Li-ion,944,Model B,1
75.93148875,3.691149567,80.7585087,25.50478362,25.5009868,100.5119209,13.44780702,Normal,97.3104386,Li-ion,405,Model C,2
29.34463407,3.862655136,76.09995389,34.18877729,29.14557824,105.0132735,11.92777669,Normal,97.61444466,LiFePO4,223,Model C,2
12.80648216,3.709107902,44.59195347,25.42984005,20.04345755,48.91503345,5.988068897,Fast,98.80238622,Li-ion,118,Model C,1
33.60376399,4.158475472,12.26740726,38.08486583,23.93452937,115.2260078,13.18659881,Normal,97.36268024,LiFePO4,356,Model C,2
63.55701376,3.681507731,85.50975949,27.49443941,17.46899732,24.98601464,6.634740545,Normal,98.67305189,LiFePO4,395,Model C,0
14.62832321,3.800759769,11.02761851,30.99737126,19.11960072,34.99092532,5.197195167,Slow,98.96056097,Li-ion,121,Model B,0
54.67296225,4.110911175,73.33298017,21.01146208,15.01886831,73.75811381,9.9307307,Normal,98.01385386,Li-ion,979,Model A,1
63.7158564,4.089353497,97.32313988,28.52242476,15.78530103,77.57924711,11.07685132,Slow,97.78462974,LiFePO4,549,Model A,1
40.08195017,3.630270992,49.38951953,36.64727079,34.54567646,84.51500833,10.87937841,Normal,97.82412432,LiFePO4,651,Model C,2
79.38209834,4.061850317,31.14760645,36.11297611,19.8470739,21.69691293,7.5828298,Normal,98.48343404,LiFePO4,649,Model C,0
19.59384278,3.820730821,73.4383909,24.48637118,28.26621419,116.0366775,11.87373382,Normal,97.62525324,LiFePO4,147,Model A,2
16.76240036,3.83807821,83.54153278,24.52158142,31.78199398,24.45880927,4.102433195,Fast,99.17951336,LiFePO4,794,Model B,0
75.53698806,3.593435981,59.17872845,36.34610624,26.01320918,34.30619527,8.453004321,Slow,98.30939914,LiFePO4,686,Model C,0
54.59421846,3.55642106,97.03317477,38.6079684,18.06289,21.40145175,6.443563656,Fast,98.71128727,Li-ion,820,Model B,0
71.95621568,4.009557515,14.65018495,21.90721843,29.56232875,76.68584333,11.08365865,Normal,97.78326827,Li-ion,282,Model A,1
49.13446047,3.847522807,55.43160385,29.00117279,27.0050282,113.2266884,13.34233903,Fast,97.33153219,Li-ion,534,Model A,2
32.17618299,3.805795492,74.66085526,26.74908558,29.62501179,86.59471661,10.16248981,Slow,97.96750204,Li-ion,206,Model C,2
83.71920859,4.01065576,87.6376424,37.41376911,30.39493246,102.2657468,14.57879446,Normal,97.08424111,LiFePO4,287,Model B,2
81.94742911,4.035859029,26.13300507,21.67049829,34.50820735,21.32812035,6.958239732,Fast,98.60835205,Li-ion,875,Model C,0
72.52268238,3.611235717,82.00031336,24.22251885,26.4712656,74.20152985,11.02072088,Fast,97.79585582,Li-ion,185,Model A,1
34.49306235,3.927157605,59.74363681,35.04936675,21.83282225,65.95629775,8.973479601,Slow,98.20530408,LiFePO4,935,Model B,1
63.12076002,3.594747858,45.68983138,21.02587698,27.96929114,69.89679442,10.03206472,Fast,97.99358706,Li-ion,942,Model C,1
42.48765072,4.02596256,21.85435257,29.85070761,16.36881418,27.22131853,5.885361128,Slow,98.82292777,LiFePO4,555,Model C,0
18.2423866,3.959868609,87.8766183,28.84214069,32.94794637,88.44353611,9.72452104,Normal,98.05509579,LiFePO4,236,Model C,2
92.55822179,4.169630235,24.15458874,26.68802358,17.38762023,70.32204149,11.82248239,Normal,97.63550352,LiFePO4,957,Model A,1
22.31367678,3.548270611,37.88090733,27.89144631,21.55685676,96.51488499,10.55316324,Fast,97.88936735,LiFePO4,997,Model C,2
95.52136184,3.539938305,36.10409788,30.59881174,31.31490761,68.52906341,12.01676396,Normal,97.59664721,LiFePO4,435,Model B,1
50.14051957,3.697530952,88.42726308,23.22734717,26.94624757,34.93816362,6.579906972,Normal,98.68401861,Li-ion,706,Model C,0
